province,max,min,wind,wind_d,rain,humidi,cloud,pressure,date,doy,et0_penman_monteith,et0_hargreaves
Chau Doc,31,23,8,SSW,1.1,72,52,1009,2021-01-22,22,14.571163862904172,3.8110731630343437
Chau Doc,34,21,5,ESE,0.0,63,4,1012,2009-01-19,19,13.915233857856748,4.876953735668884
Chau Doc,25,22,13,E,31.2,74,64,1012,2010-01-19,19,18.750914611148843,2.1359419067993626
Chau Doc,33,20,9,SE,0.0,57,10,1009,2011-01-19,19,24.296704850931405,4.7692947128064365
Chau Doc,31,23,13,SE,20.2,83,46,1009,2012-01-19,19,13.455353480675793,3.7835699285953686
Chau Doc,32,20,12,E,0.0,61,1,1013,2013-01-19,19,27.449457180627988,4.530472422170077
Chau Doc,30,18,14,ENE,0.0,55,6,1016,2014-01-19,19,35.649550756249496,4.323601535312996
Chau Doc,31,21,9,E,0.0,59,8,1014,2015-01-19,19,22.672867814599822,4.135736569629366
Chau Doc,33,25,15,SE,1.6,73,44,1011,2016-01-19,19,21.821809616080827,3.9524793004076613
Chau Doc,32,23,6,SSE,0.4,73,31,1012,2017-01-19,19,11.733238203904197,4.057870791235342
Chau Doc,31,24,5,SSW,12.4,77,55,1010,2018-01-19,19,8.92067653597383,3.5787056553472043
Chau Doc,33,23,6,E,0.0,60,17,1011,2019-01-19,19,16.103594453941398,4.324582988333904
Chau Doc,33,23,9,SE,0.0,68,28,1011,2020-01-19,19,18.054438251849184,4.324582988333904
Chau Doc,28,19,9,WSW,0.0,63,24,1011,2021-01-19,19,20.951890864417972,3.6995599045920438
Chau Doc,33,23,6,ESE,0.0,64,5,1011,2009-01-21,21,14.827299648599297,4.345307999152032
Chau Doc,31,22,9,SE,7.0,84,50,1012,2010-01-21,21,10.382518014359858,3.98731060652971
Chau Doc,33,23,6,ESE,3.9,68,55,1010,2011-01-21,21,13.526186365453501,4.345307999152032
Chau Doc,32,22,11,SE,0.1,75,22,1009,2012-01-21,21,17.022504964106947,4.250432278646528
Chau Doc,34,23,8,ENE,0.0,65,16,1013,2013-01-21,21,18.064131679109106,4.607150725106533
Chau Doc,30,20,18,ENE,0.0,53,32,1015,2014-01-21,21,43.164437371816945,4.060680837635522
Chau Doc,32,22,10,ENE,0.0,53,4,1016,2015-01-21,21,27.523350050562488,4.250432278646528
Chau Doc,35,24,13,SE,0.0,66,19,1012,2016-01-21,21,24.923100231841953,4.706657220249223
Chau Doc,32,23,10,NE,0.9,73,37,1013,2017-01-21,21,16.75692138846181,4.077317617963788
Chau Doc,32,24,6,WSW,16.8,75,39,1008,2018-01-21,21,10.870176704698551,3.8865616277110164
Chau Doc,32,24,7,SSE,0.5,68,43,1012,2019-01-21,21,14.684534782159723,3.8865616277110164
Chau Doc,34,23,7,ESE,0.0,66,21,1013,2020-01-21,21,16.026580023101413,4.607150725106533
Chau Doc,32,22,7,SSW,0.0,64,28,1010,2021-01-21,21,16.686746788135977,4.250432278646528
Chau Doc,32,25,10,ENE,0.1,62,43,1012,2009-01-25,25,21.831779906816323,3.712563552457482
Chau Doc,34,23,8,E,0.2,68,23,1012,2010-01-25,25,16.82524976577311,4.653944708392055
Chau Doc,33,21,13,NE,0.6,63,42,1011,2011-01-25,25,27.578661408317977,4.7034065835598975
Chau Doc,32,23,10,ENE,3.8,73,30,1010,2012-01-25,25,16.764059099401074,4.118730183744422
Chau Doc,33,23,9,ESE,0.1,68,30,1012,2013-01-25,25,18.11424279943015,4.389442493987355
Chau Doc,30,18,7,SE,0.0,62,3,1012,2014-01-25,25,18.405477455024688,4.388446321267939
Chau Doc,33,23,9,ESE,0.0,63,1,1014,2015-01-25,25,20.48598079357749,4.389442493987355
Chau Doc,30,21,19,NNE,1.8,55,22,1015,2016-01-25,25,42.51866758330273,3.9368877915261247
Chau Doc,32,24,9,NE,6.1,72,56,1014,2017-01-25,25,15.81726254132525,3.9260367199527746
Chau Doc,31,24,6,SE,12.0,80,61,1007,2018-01-25,25,9.113446898106538,3.6323785945210356
Chau Doc,32,22,5,ESE,0.0,61,2,1014,2019-01-25,25,13.974663726279296,4.293603138223438
Chau Doc,32,22,10,S,0.0,74,30,1011,2020-01-25,25,16.514709308679187,4.293603138223438
Chau Doc,31,22,7,SSE,0.8,77,50,1011,2021-01-25,25,11.624310420400061,4.027808987635273
Chau Doc,33,24,8,S,0.2,63,49,1010,2009-01-23,23,18.43263926680913,4.188080940406424
Chau Doc,33,23,10,ESE,0.0,74,21,1013,2010-01-23,23,16.43362448149474,4.366950796936998
Chau Doc,33,24,7,ESE,4.7,75,49,1011,2011-01-23,23,12.26921789082309,4.188080940406424
Chau Doc,33,22,5,SSW,2.8,73,36,1010,2012-01-23,23,10.778867241902606,4.530095580380135
Chau Doc,33,23,8,SE,4.5,74,25,1012,2013-01-23,23,14.088850644659392,4.366950796936998
Chau Doc,28,17,12,W,0.0,54,2,1015,2014-01-23,23,32.70180061429463,4.030085030669303
Chau Doc,33,20,8,ESE,0.0,63,10,1014,2015-01-23,23,19.690705915125,4.816019348709835
Chau Doc,34,24,10,ESE,0.0,70,25,1013,2016-01-23,23,18.40639739379551,4.462299067612478
Chau Doc,31,21,12,ENE,0.0,65,39,1014,2017-01-23,23,24.427034045498957,4.176254255586038
Chau Doc,31,24,6,SE,25.1,80,57,1008,2018-01-23,23,9.101979322117495,3.6137661263016487
Chau Doc,31,23,9,E,0.8,64,16,1013,2019-01-23,23,19.662875982077253,3.820637448632234
Chau Doc,33,22,9,SSE,0.0,70,25,1012,2020-01-23,23,17.430169612014627,4.530095580380135
Chau Doc,28,24,8,SSE,9.7,78,67,1010,2021-01-23,23,11.316132109006803,2.64129510712457
Chau Doc,31,24,11,ENE,0.5,72,56,1011,2009-01-24,24,18.042900810488042,3.622988203258865
Chau Doc,33,23,10,ESE,0.0,66,24,1013,2010-01-24,24,20.57547766778377,4.3780949481936675
Chau Doc,33,22,9,ENE,2.5,72,41,1011,2011-01-24,24,16.478329782197154,4.54165606564833
Chau Doc,33,23,9,SSE,1.8,71,27,1010,2012-01-24,24,16.67786126667874,4.3780949481936675
Chau Doc,33,23,7,SE,0.0,72,22,1012,2013-01-24,24,13.626547878745235,4.3780949481936675
Chau Doc,34,16,4,SSW,0.0,53,2,1013,2014-01-24,24,15.611490584932117,5.489082010604604
Chau Doc,33,21,9,SE,0.0,62,4,1014,2015-01-24,24,21.606092293301177,4.691247380730293
Chau Doc,33,25,12,E,3.6,66,47,1014,2016-01-24,24,22.859763241985384,4.0013868862351325
Chau Doc,33,23,11,NE,0.0,64,42,1013,2017-01-24,24,23.174777380904644,4.3780949481936675
Chau Doc,31,24,6,SE,20.6,81,49,1008,2018-01-24,24,8.78653400406995,3.622988203258865
Chau Doc,31,22,6,SE,0.0,64,11,1013,2019-01-24,24,14.809228690197088,4.017396333409133
Chau Doc,34,22,9,SSE,0.0,66,7,1012,2020-01-24,24,19.531585074428104,4.795962724050165
Chau Doc,30,23,6,SSW,10.9,80,63,1011,2021-01-24,24,9.146683286618849,3.5430105387277644
Chau Doc,33,22,9,ENE,0.0,58,14,1011,2009-01-27,27,23.165381448479284,4.577565830416949
Chau Doc,34,25,9,ENE,0.9,63,30,1013,2010-01-27,27,20.062725176849064,4.3233704466471545
Chau Doc,34,21,10,ENE,7.2,72,42,1012,2011-01-27,27,18.25270383636081,4.976338706257941
Chau Doc,32,23,8,E,0.1,70,25,1010,2012-01-27,27,15.630074734292448,4.140564085266725
Chau Doc,33,22,9,SE,0.2,68,39,1013,2013-01-27,27,18.429102401453946,4.577565830416949
Chau Doc,31,20,7,ESE,0.0,66,15,1013,2014-01-27,27,16.391601215066903,4.375465793753949
Chau Doc,35,24,8,SE,0.0,58,1,1012,2015-01-27,27,20.924341688498828,4.77966586707995
Chau Doc,32,22,13,SE,0.0,60,46,1013,2016-01-27,27,28.98916202454071,4.316364063050661
Chau Doc,31,21,12,NE,2.0,64,14,1013,2017-01-27,27,25.066751418594748,4.220016650928995
Chau Doc,32,24,5,SE,11.8,76,26,1008,2018-01-27,27,9.421191863172215,3.94684912943148
Chau Doc,32,22,7,SE,0.0,60,12,1014,2019-01-27,27,18.293809521996003,4.316364063050661
Chau Doc,33,22,12,SSE,0.0,71,21,1010,2020-01-27,27,20.765082414428164,4.577565830416949
Chau Doc,33,23,8,SSE,0.0,71,22,1010,2021-01-27,27,15.379785056057566,4.412711475172329
Chau Doc,34,22,6,E,0.0,59,8,1011,2009-01-28,28,16.95377608039291,4.846922217642839
Chau Doc,34,24,10,ESE,0.0,61,29,1012,2010-01-28,28,23.0279065665174,4.521221689517989
Chau Doc,33,22,10,NE,6.5,72,32,1011,2011-01-28,28,17.77024202874357,4.589913424283947
Chau Doc,30,23,7,SSW,0.8,73,56,1010,2012-01-28,28,12.776707992910307,3.5806567910519695
Chau Doc,33,23,8,ESE,0.3,69,33,1012,2013-01-28,28,16.25033297228841,4.424614388459913
Chau Doc,32,20,6,S,0.0,66,33,1012,2014-01-28,28,14.841241321456444,4.635266225606035
Chau Doc,34,22,9,SE,0.0,66,7,1012,2015-01-28,28,19.571308758756278,4.846922217642839
Chau Doc,32,24,9,SE,0.0,69,42,1012,2016-01-28,28,17.224008778496188,3.9574954187280107
Chau Doc,31,21,8,SW,0.0,62,17,1012,2017-01-28,28,19.495728019909784,4.23139978634376
Chau Doc,31,24,6,S,30.9,82,37,1009,2018-01-28,28,8.498298733206981,3.6614842581186053
Chau Doc,33,22,7,SE,0.0,63,22,1013,2019-01-28,28,17.32078995122515,4.589913424283947
Chau Doc,33,21,7,SSE,0.0,72,42,1011,2020-01-28,28,14.135202631593724,4.741094221624437
Chau Doc,31,23,7,SSE,0.1,74,35,1011,2021-01-28,28,12.566256739096367,3.871087221812552
Chau Doc,35,22,6,E,0.0,56,4,1010,2009-01-29,29,18.11202697370375,5.113822555021482
Chau Doc,34,24,9,E,0.0,59,32,1012,2010-01-29,29,22.226504105000622,4.533554492438757
Chau Doc,33,21,15,NE,1.6,59,26,1011,2011-01-29,29,33.567153602928954,4.754026783812141
Chau Doc,30,23,8,E,7.3,82,63,1009,2012-01-29,29,10.207241564250378,3.590423959654503
Chau Doc,33,23,8,ESE,1.8,70,27,1012,2013-01-29,29,15.836848112091403,4.43668366995075
Chau Doc,32,21,7,ESE,0.0,65,17,1013,2014-01-29,29,16.6806692347222,4.500834625943953
Chau Doc,35,21,9,ESE,0.0,62,2,1012,2015-01-29,29,22.039282297778072,5.249554912760767
Chau Doc,34,24,11,ESE,0.2,68,41,1012,2016-01-29,29,20.850500232740337,4.533554492438757
Chau Doc,32,22,5,ENE,0.0,58,12,1012,2017-01-29,29,14.828247952914307,4.339812847462742
Chau Doc,32,24,8,SE,13.5,79,36,1010,2018-01-29,29,11.620728528419102,3.968290512269247
Chau Doc,33,23,8,SE,0.0,64,21,1013,2019-01-29,29,18.38340261575342,4.43668366995075
Chau Doc,33,21,9,SE,0.0,71,32,1012,2020-01-29,29,17.288406056577184,4.754026783812141
Chau Doc,32,23,9,ESE,0.1,66,30,1012,2021-01-29,29,18.918153379473083,4.16305783073434
Chau Doc,34,23,7,ENE,0.0,61,17,1012,2009-01-26,26,17.930702298148653,4.666182114121363
Chau Doc,31,24,7,ESE,0.9,73,40,1013,2010-01-26,26,12.706710979340162,3.641929823297659
Chau Doc,33,22,14,NE,2.6,62,30,1011,2011-01-26,26,29.380248562260018,4.565400642974034
Chau Doc,32,23,8,S,2.4,75,20,1010,2012-01-26,26,13.503646291393004,4.129560259197863
Chau Doc,33,23,8,SE,0.3,70,36,1012,2013-01-26,26,15.808613169942003,4.400984399207572
Chau Doc,30,19,7,ESE,0.0,67,27,1013,2014-01-26,26,16.114992413499632,4.263056229532045
Chau Doc,34,24,7,ESE,0.0,61,2,1014,2015-01-26,26,17.664918661072875,4.497075761635684
Chau Doc,31,20,14,E,0.0,56,40,1015,2016-01-26,26,34.134337636178834,4.363837700679374
Chau Doc,31,24,9,ENE,7.4,75,54,1013,2017-01-26,26,14.247508719129042,3.641929823297659
Chau Doc,32,24,6,SE,7.7,78,35,1008,2018-01-26,26,9.947097240274354,3.9363601138176803
Chau Doc,32,21,7,E,0.0,56,14,1014,2019-01-26,26,20.124167868841482,4.464619171826705
Chau Doc,34,22,7,SSE,0.0,71,19,1010,2020-01-26,26,14.427472674772343,4.821036861348615
Chau Doc,32,23,10,SSE,0.1,70,35,1010,2021-01-26,26,18.32124204669748,4.129560259197863
Chau Doc,34,22,8,ESE,0.0,61,8,1012,2009-02-01,32,20.167024305692458,4.900794898262651
Chau Doc,35,23,8,SE,0.0,62,39,1012,2010-02-01,32,19.61972125924146,5.007799153683233
Chau Doc,34,21,8,E,0.0,62,17,1012,2011-02-01,32,20.06349879075165,5.0452222749584195
Chau Doc,32,23,7,ENE,3.1,76,35,1011,2012-02-01,32,12.020275586325656,4.197878678878999
Chau Doc,35,23,8,SE,0.0,65,23,1013,2013-02-01,32,18.36469020678791,5.007799153683233
Chau Doc,33,20,8,SSW,0.0,68,10,1012,2014-02-01,32,17.56075330848677,4.933848714804812
Chau Doc,32,21,12,ENE,0.0,57,6,1014,2015-02-01,32,29.64722154216023,4.538480722973206
Chau Doc,34,24,7,SE,0.0,64,26,1011,2016-02-01,32,16.592123295453042,4.571474266545978
Chau Doc,33,22,10,SSE,0.7,61,43,1011,2017-02-01,32,23.553893344760315,4.640929497758154
Chau Doc,31,24,6,SE,13.4,78,47,1012,2018-02-01,32,9.836975286178411,3.702181006111401
Chau Doc,32,23,9,ESE,0.0,68,28,1013,2019-02-01,32,18.01271637246405,4.197878678878999
Chau Doc,32,21,11,ESE,0.0,66,16,1012,2020-02-01,32,22.592276455791527,4.538480722973206
Chau Doc,33,22,7,WSW,0.0,68,18,1012,2021-02-01,32,15.458648995621544,4.640929497758154
Chau Doc,34,22,5,SSE,0.0,61,10,1010,2009-01-30,30,14.321933190731539,4.873536424356716
Chau Doc,32,24,9,ESE,0.0,65,38,1012,2010-01-30,30,19.104149611704713,3.9792258275139947
Chau Doc,33,21,13,NNE,0.0,58,17,1012,2011-01-30,30,30.95164439787139,4.767127332121854
Chau Doc,32,23,10,E,1.4,77,57,1010,2012-01-30,30,14.741115523168812,4.174529861227179
Chau Doc,34,22,9,SE,0.5,65,26,1013,2013-01-30,30,20.07818291233426,4.873536424356716
Chau Doc,32,21,7,E,0.0,62,21,1013,2014-01-30,30,17.845592108010116,4.513237459190914
Chau Doc,34,23,9,ESE,0.0,63,5,1013,2015-01-30,30,20.70594056684475,4.716995358025717
Chau Doc,34,24,12,SE,0.1,68,34,1011,2016-01-30,30,22.19070281801702,4.546047490973209
Chau Doc,32,23,6,E,0.0,62,10,1011,2017-01-30,30,15.397662626646511,4.174529861227179
Chau Doc,32,24,7,S,9.4,78,28,1011,2018-01-30,30,11.039613744598437,3.9792258275139947
Chau Doc,33,23,10,ESE,0.0,66,19,1013,2019-01-30,30,20.62987632562437,4.448909724072073
Chau Doc,32,22,9,SE,0.1,72,42,1012,2020-01-30,30,16.363230625261522,4.351771957170935
Chau Doc,32,22,8,SSE,0.0,64,6,1012,2021-01-30,30,18.506735053839705,4.351771957170935
Chau Doc,34,22,7,ENE,0.0,56,7,1012,2009-02-02,33,20.187147804428665,4.91463877952608
Chau Doc,35,24,8,SSE,0.0,67,43,1011,2010-02-02,33,17.23499472602722,4.859515654106944
Chau Doc,34,22,6,ESE,0.0,63,26,1011,2011-02-02,33,15.702569087138631,4.91463877952608
Chau Doc,33,23,5,SSE,4.2,74,36,1011,2012-02-02,33,10.410212434122958,4.486430869226823
Chau Doc,35,23,5,S,0.1,60,22,1012,2013-02-02,33,14.567722969196316,5.021945303096519
Chau Doc,33,22,9,SW,0.0,70,10,1010,2014-02-02,33,17.509878458351928,4.654039305096079
Chau Doc,33,21,7,SSE,0.0,53,11,1015,2015-02-02,33,21.52467571909501,4.807332255955643
Chau Doc,35,25,9,E,0.0,61,18,1011,2016-02-02,33,21.20050513877798,4.682344880983452
Chau Doc,32,24,4,SSW,7.7,74,65,1012,2017-02-02,33,8.712513531438631,4.012785759977858
Chau Doc,32,23,8,E,0.6,73,29,1013,2018-02-02,33,14.435122726435218,4.209736945791838
Chau Doc,32,24,9,SSE,0.0,67,39,1012,2019-02-02,33,18.198837067475747,4.012785759977858
Chau Doc,33,21,10,SE,0.0,64,6,1013,2020-02-02,33,22.36489252394633,4.807332255955643
Chau Doc,32,22,8,S,0.0,70,29,1012,2021-02-02,33,15.962248028506746,4.388473863348507
Chau Doc,34,23,7,SW,0.2,65,29,1011,2009-02-04,35,16.52488190743827,4.783938363740927
Chau Doc,34,24,9,SE,0.0,62,41,1012,2010-02-04,35,20.896008816359025,4.610564426028495
Chau Doc,34,21,5,SSE,0.0,63,21,1011,2011-02-04,35,14.084175374165751,5.088363400086503
Chau Doc,33,23,6,SE,3.2,75,21,1011,2012-02-04,35,11.400101223545962,4.512048092138999
Chau Doc,35,25,9,ESE,1.0,62,47,1012,2013-02-04,35,20.77512361842677,4.709080759917994
Chau Doc,33,23,10,SSE,0.0,67,16,1008,2014-02-04,35,20.110247391434616,4.512048092138999
Chau Doc,33,23,9,ESE,0.0,56,38,1014,2015-02-04,35,23.872465271794876,4.512048092138999
Chau Doc,35,25,8,ENE,0.0,55,22,1011,2016-02-04,35,21.90988245806851,4.709080759917994
Chau Doc,33,24,4,ENE,3.7,75,38,1010,2017-02-04,35,8.690497571197668,4.32723506528602
Chau Doc,31,23,6,E,0.0,64,4,1014,2018-02-04,35,14.660807112962141,3.947582812920021
Chau Doc,32,24,10,SE,0.9,72,42,1013,2019-02-04,35,17.124667660098368,4.035698500708413
Chau Doc,32,21,9,SSE,0.0,69,20,1012,2020-02-04,35,18.131802808778616,4.577288758395747
Chau Doc,33,23,8,SW,0.0,67,18,1012,2021-02-04,35,17.165318543473116,4.512048092138999
Chau Doc,35,23,8,SE,0.2,62,19,1011,2009-02-05,36,19.654558275138623,5.065126455858639
Chau Doc,35,24,8,SSE,0.0,62,18,1012,2010-02-05,36,19.35712432718256,4.901300156952986
Chau Doc,34,22,7,E,0.0,64,21,1011,2011-02-05,36,17.1907379718664,4.956897258083881
Chau Doc,33,23,9,SE,2.8,72,27,1011,2012-02-05,36,16.33054347604918,4.525007405813416
Chau Doc,35,24,8,ESE,0.0,66,51,1012,2013-02-05,36,17.69283194327874,4.901300156952986
Chau Doc,32,21,11,SE,1.6,73,36,1008,2014-02-05,36,18.569557527371725,4.590435453552162
Chau Doc,33,22,11,ENE,0.0,55,15,1014,2015-02-05,36,28.75462093272292,4.694057021352436
Chau Doc,36,25,11,ENE,0.0,58,28,1010,2016-02-05,36,26.477179614107378,5.0049217247532605
Chau Doc,32,23,7,SW,13.7,77,34,1010,2017-02-05,36,11.678365518042593,4.245934332097995
Chau Doc,31,21,10,E,0.0,62,7,1015,2018-02-05,36,23.11112794166123,4.327408829140341
Chau Doc,32,24,8,SSE,1.3,75,36,1013,2019-02-05,36,13.378685069293848,4.047289663235509
Chau Doc,33,21,9,SE,0.0,66,10,1012,2020-02-05,36,19.776999460966675,4.848668060309125
Chau Doc,33,23,7,WSW,0.0,68,26,1011,2021-02-05,36,15.234479649989463,4.525007405813416
Chau Doc,35,21,5,SE,0.0,62,16,1011,2009-02-03,34,14.53257483391116,5.323508505290203
Chau Doc,34,25,8,SSE,0.7,67,59,1011,2010-02-03,34,16.783315126682766,4.408094049414735
Chau Doc,33,21,8,E,0.0,60,17,1011,2011-02-03,34,20.752004647643822,4.820999577789292
Chau Doc,32,23,7,E,5.0,76,21,1012,2012-02-03,34,12.044788168470008,4.221705294682611
Chau Doc,35,24,8,E,1.2,62,31,1010,2013-02-03,34,19.3147174131723,4.87333133416901
Chau Doc,37,22,6,SSW,0.0,69,9,1008,2014-02-03,34,14.326930990669721,5.6908249472997605
Chau Doc,33,22,9,S,0.0,58,34,1015,2015-02-03,34,23.28516543933789,4.667270812639664
Chau Doc,35,25,10,E,0.0,57,19,1011,2016-02-03,34,24.94627059446964,4.695656861728128
Chau Doc,31,24,11,ENE,5.3,78,61,1011,2017-02-03,34,14.780666502354126,3.7231941061116136
Chau Doc,32,23,9,NE,0.0,66,11,1013,2018-02-03,34,18.973753255365512,4.221705294682611
Chau Doc,33,24,10,SE,0.0,69,46,1013,2019-02-03,34,18.829888196905816,4.314899672048672
Chau Doc,33,21,10,SE,0.0,66,5,1013,2020-02-03,34,21.315514487128375,4.820999577789292
Chau Doc,33,23,7,ESE,0.0,67,18,1012,2021-02-03,34,15.595374263191019,4.499185863329462
Chau Doc,35,22,7,ESE,0.0,60,10,1011,2009-01-31,31,18.83413929764506,5.142176116144742
Chau Doc,33,23,11,SE,0.0,60,25,1012,2010-01-31,31,25.467033921689346,4.46128283823769
Chau Doc,33,21,12,NE,0.0,60,17,1012,2011-01-31,31,27.957380925068556,4.7803854592542665
Chau Doc,32,23,8,ENE,2.8,76,39,1010,2012-01-31,31,13.124823942157272,4.186139882055711
Chau Doc,34,23,9,ESE,0.0,68,34,1013,2013-01-31,31,18.366710140543976,4.730114060292869
Chau Doc,32,20,4,SSE,0.0,63,14,1013,2014-01-31,31,11.963904487717805,4.673680426681626
Chau Doc,33,23,9,E,0.0,59,2,1014,2015-01-31,31,22.423060784875062,4.46128283823769
Chau Doc,34,25,10,SE,0.0,64,41,1011,2016-01-31,31,21.205047701885388,4.370958419894816
Chau Doc,32,22,6,SW,0.0,67,20,1011,2017-01-31,31,14.02677755078717,4.363874916005424
Chau Doc,32,24,6,SE,10.4,78,32,1011,2018-01-31,31,10.003665257424217,3.990292677261068
Chau Doc,32,23,8,SE,0.0,66,30,1013,2019-01-31,31,17.385925484289285,4.186139882055711
Chau Doc,32,21,11,ESE,0.0,68,37,1012,2020-01-31,31,21.43238967714472,4.525789478854732
Chau Doc,32,23,9,SSW,0.0,65,10,1012,2021-01-31,31,19.406981014635363,4.186139882055711
Chau Doc,34,23,9,ENE,0.0,54,15,1011,2009-02-07,38,24.98543149987683,4.825424509527089
Chau Doc,35,23,9,SE,0.0,64,15,1013,2010-02-07,38,20.522764043898935,5.094419079930654
Chau Doc,34,22,7,SSE,0.0,65,14,1009,2011-02-07,38,16.819211597034858,4.985563971385128
Chau Doc,33,24,9,SSW,0.7,76,13,1010,2012-02-07,38,14.222096574661366,4.364760696078024
Chau Doc,35,24,9,S,0.0,68,30,1009,2013-02-07,38,18.31512561421093,4.929645341266336
Chau Doc,34,20,9,SSE,0.0,72,11,1008,2014-02-07,38,17.356349877329738,5.2674476002818205
Chau Doc,33,21,8,ESE,0.0,58,8,1014,2015-02-07,38,21.696844525306403,4.876708862839601
Chau Doc,30,21,26,NNE,0.0,46,4,1014,2016-02-07,38,62.58229739105753,4.081946828081608
Chau Doc,32,23,9,SSW,0.2,76,27,1010,2017-02-07,38,14.277357863736517,4.270489406745886
Chau Doc,31,21,4,E,0.0,60,5,1014,2018-02-07,38,12.350877179546178,4.352435086854265
Chau Doc,33,23,8,SSE,0.0,70,24,1013,2019-02-07,38,15.9351516693294,4.551176415021127
Chau Doc,34,21,8,SE,0.0,62,1,1013,2020-02-07,38,20.142933834335583,5.132489509116028
Chau Doc,33,23,9,S,0.2,66,34,1010,2021-02-07,38,19.16093604273182,4.551176415021127
Chau Doc,35,23,6,SE,0.0,52,7,1012,2009-02-08,39,19.23159298844368,5.109182532890513
Chau Doc,36,23,10,SE,0.0,62,21,1012,2010-02-08,39,23.399960238639405,5.374619946228675
Chau Doc,35,23,7,S,0.0,66,25,1007,2011-02-08,39,16.356519673078267,5.109182532890513
Chau Doc,33,23,11,SSE,0.4,77,29,1010,2012-02-08,39,15.995685496212062,4.5643655692428275
Chau Doc,35,25,9,SSE,0.2,68,29,1010,2013-02-08,39,18.051152472799647,4.763682843008889
Chau Doc,35,22,9,S,0.0,68,5,1008,2014-02-08,39,18.909231972432988,5.260991617555763
Chau Doc,33,21,10,E,0.0,57,7,1014,2015-02-08,39,26.149919220621307,4.8908413990063035
Chau Doc,31,18,14,E,0.0,48,0,1014,2016-02-08,39,41.14496466178731,4.806478302864121
Chau Doc,34,23,6,SSE,0.0,66,7,1010,2017-02-08,39,14.531187293883434,4.839408425384816
Chau Doc,29,21,7,ESE,0.3,72,26,1013,2018-02-08,39,13.598011000257294,3.815080490856083
Chau Doc,34,24,9,SSE,0.0,69,14,1012,2019-02-08,39,17.690474565123516,4.664024206125857
Chau Doc,34,22,8,SSE,0.0,65,9,1012,2020-02-08,39,18.535317473722326,5.000011965948408
Chau Doc,32,23,9,S,0.8,70,55,1010,2021-02-08,39,17.110923384450295,4.282865139578789
Chau Doc,32,24,6,E,19.1,80,65,1010,2009-02-11,42,9.46004882267566,4.118146593100389
Chau Doc,37,22,8,SE,0.0,62,14,1012,2010-02-11,42,20.499210962413393,5.823688012581355
Chau Doc,35,21,9,SE,0.0,64,18,1009,2011-02-11,42,21.195883158026714,5.447795873925764
Chau Doc,34,24,5,SE,0.0,65,15,1010,2012-02-11,42,12.895796791879143,4.704756854355246
Chau Doc,34,23,7,E,0.0,63,21,1010,2013-02-11,42,17.33985467058972,4.8816727688611286
Chau Doc,34,23,11,SE,0.8,69,29,1009,2014-02-11,42,20.702385037058374,4.8816727688611286
Chau Doc,33,20,8,SE,0.0,60,10,1013,2015-02-11,42,21.211455312515394,5.077696429180215
Chau Doc,35,22,9,ESE,0.0,64,11,1011,2016-02-11,42,20.875879491714112,5.306937802958102
Chau Doc,33,22,12,ENE,0.0,62,13,1013,2017-02-11,42,26.452363947334902,4.776237071909484
Chau Doc,30,22,7,SE,0.2,77,44,1014,2018-02-11,42,11.626862419920673,3.93831486414404
Chau Doc,34,22,11,SE,0.0,66,19,1015,2019-02-11,42,22.791588623315594,5.043678919538444
Chau Doc,32,23,7,SE,0.0,66,46,1013,2020-02-11,42,15.886688198334582,4.320268984720768
Chau Doc,31,23,9,S,17.0,77,64,1010,2021-02-11,42,13.66427308343592,4.028230728622214
Chau Doc,34,23,9,E,0.0,57,18,1011,2009-02-06,37,23.56993443751608,4.811510927977528
Chau Doc,35,24,10,SSE,0.0,65,18,1013,2010-02-06,37,21.292800007207692,4.9154312503960504
Chau Doc,35,21,6,ESE,0.0,64,13,1010,2011-02-06,37,15.87337201623332,5.369497428829067
Chau Doc,33,23,8,SSE,2.9,75,25,1010,2012-02-06,37,13.788202130796066,4.538053597728718
Chau Doc,35,24,7,SE,0.3,66,49,1011,2013-02-06,37,16.09686245602158,4.9154312503960504
Chau Doc,33,21,11,SE,0.0,70,31,1008,2014-02-06,37,20.49896680989718,4.862647408490327
Chau Doc,33,21,8,ENE,0.0,52,4,1015,2015-02-06,37,24.301072659447946,4.862647408490327
Chau Doc,35,25,17,E,0.0,54,27,1012,2016-02-06,37,39.41838262146841,4.736221877105517
Chau Doc,32,23,9,SSW,1.9,76,24,1010,2017-02-06,37,14.267729450775057,4.258175919611235
Chau Doc,30,20,7,NE,0.0,59,6,1015,2018-02-06,37,19.099484186198985,4.240801178663516
Chau Doc,32,23,9,SSE,0.3,72,39,1012,2019-02-06,37,16.166308606603813,4.258175919611235
Chau Doc,34,21,8,SSE,0.0,60,2,1012,2020-02-06,37,20.98819002310006,5.11769053936811
Chau Doc,34,23,8,SSW,0.0,68,26,1010,2021-02-06,37,16.93273366491389,4.811510927977528
Chau Doc,35,22,6,SSE,0.0,56,13,1011,2009-02-09,40,18.25346368362871,5.2762583109704995
